172.652,292.443,-13.15,37.479,NaN,NaN
172.656,292.394,-13.013,36.514,NaN,NaN
172.66,292.343,-12.874,35.55,NaN,NaN
172.664,292.291,-12.733,34.587,NaN,NaN
172.668,292.238,-12.592,33.625,NaN,NaN
172.673,292.183,-12.448,32.663,NaN,NaN
172.677,292.127,-12.304,31.703,NaN,NaN
172.682,292.068,-12.157,30.744,NaN,NaN
172.687,292.008,-12.009,29.786,NaN,NaN
172.692,291.946,-11.86,28.829,NaN,NaN
172.698,291.882,-11.708,27.873,NaN,NaN
172.703,291.816,-11.555,26.918,NaN,NaN
172.709,291.748,-11.401,25.965,NaN,NaN
172.716,291.677,-11.245,25.013,NaN,NaN
172.722,291.604,-11.086,24.066,NaN,NaN
172.729,291.528,-10.926,23.12,NaN,NaN
172.736,291.448,-10.764,22.176,NaN,NaN
172.744,291.366,-10.6,21.234,NaN,NaN
172.752,291.279,-10.433,20.294,NaN,NaN
172.761,291.189,-10.264,19.357,NaN,NaN
172.77,291.094,-10.093,18.419,NaN,NaN
172.78,290.995,-9.918,17.483,NaN,NaN
172.791,290.89,-9.742,16.55,NaN,NaN
172.802,290.779,-9.563,15.62,NaN,NaN
172.815,290.662,-9.381,14.694,NaN,NaN
172.828,290.537,-9.196,13.771,NaN,NaN
172.843,290.404,-9.009,12.853,NaN,NaN
172.859,290.262,-8.818,11.94,NaN,NaN
172.876,290.109,-8.625,11.031,NaN,NaN
172.896,289.945,-8.43,10.127,NaN,NaN
172.917,289.767,-8.232,9.237,NaN,NaN
172.941,289.569,-8.029,8.353,NaN,NaN
172.969,289.352,-7.824,7.471,NaN,NaN
173,289.109,-7.617,6.6,NaN,NaN
173.036,288.837,-7.409,5.743,NaN,NaN
173.079,288.522,-7.197,4.905,NaN,NaN
173.132,288.153,-6.985,4.079,NaN,NaN
173.195,287.715,-6.776,3.273,NaN,NaN
173.278,287.164,-6.569,2.507,NaN,NaN
173.389,286.445,-6.373,1.771,NaN,NaN
173.55,285.432,-6.197,1.088,NaN,NaN
173.769,284.089,-6.089,0.495,NaN,NaN
174.269,281.062,-6.018,0.143,NaN,NaN
174.769,278.042,-6.06,-0.084,NaN,NaN
175.269,275.019,-6.033,0.055,NaN,NaN
175.769,271.998,-6.049,-0.032,NaN,NaN
176.269,268.977,-6.036,0.025,NaN,NaN
176.769,265.957,-6.044,-0.016,NaN,NaN
177.269,262.936,-6.039,0.01,NaN,NaN
177.769,259.917,-6.035,0.008,NaN,NaN
178.269,256.898,-6.04,-0.01,NaN,NaN
178.769,253.879,-6.037,0.007,NaN,NaN
179.269,250.86,-6.039,-0.004,NaN,NaN
179.769,247.842,-6.034,0.009,NaN,NaN
180.269,244.826,-6.031,0.007,NaN,NaN
180.769,241.811,-6.031,-0,NaN,NaN
181.269,238.794,-6.035,-0.008,NaN,NaN
181.769,235.78,-6.023,0.024,NaN,NaN
182.269,232.765,-6.039,-0.031,NaN,NaN
182.769,229.748,-6.027,0.022,NaN,NaN
183.269,226.734,-6.03,-0.006,NaN,NaN
183.769,223.719,-6.028,0.005,NaN,NaN
184.269,220.707,-6.022,0.011,NaN,NaN
184.769,217.695,-6.023,-0.002,NaN,NaN
185.269,214.682,-6.03,-0.013,NaN,NaN
185.76,211.731,-5.995,0.071,NaN,NaN
186.183,209.184,-6.037,-0.099,NaN,NaN
186.683,206.17,-6.017,0.04,NaN,NaN
187.183,203.159,-6.028,-0.022,NaN,NaN
187.683,200.148,-6.018,0.019,NaN,NaN
188.183,197.137,-6.024,-0.011,NaN,NaN
188.683,194.126,-6.019,0.01,NaN,NaN
189.183,191.118,-6.015,0.008,NaN,NaN
189.683,188.109,-6.02,-0.009,NaN,NaN
190.183,185.1,-6.017,0.007,NaN,NaN
190.683,182.091,-6.018,-0.002,NaN,NaN
191.183,179.083,-6.016,0.004,NaN,NaN
191.683,176.076,-6.015,0.002,NaN,NaN
192.183,173.069,-6.011,0.008,NaN,NaN
192.683,170.063,-6.013,-0.005,NaN,NaN
193.183,167.057,-6.012,0.002,NaN,NaN
193.683,164.052,-6.008,0.008,NaN,NaN
194.183,161.047,-6.011,-0.006,NaN,NaN
194.683,158.042,-6.009,0.005,NaN,NaN
195.183,155.038,-6.009,0,NaN,NaN
195.683,152.034,-6.008,0.002,NaN,NaN
196.183,149.031,-6.005,0.006,NaN,NaN
196.683,146.028,-6.007,-0.005,NaN,NaN
197.183,143.025,-6.004,0.006,NaN,NaN
197.683,140.023,-6.004,0,NaN,NaN
198.183,137.021,-6.001,0.007,NaN,NaN
198.683,134.021,-6.002,-0.003,NaN,NaN
199.183,131.02,-6,0.005,NaN,NaN
199.683,128.02,-6.001,-0.003,NaN,NaN
200.183,125.023,-5.987,0.03,NaN,NaN
200.683,122.025,-6.006,-0.04,NaN,NaN
201.183,119.025,-5.993,0.028,NaN,NaN
201.683,116.028,-5.996,-0.006,NaN,NaN
202.183,113.03,-5.996,-0.001,NaN,NaN
202.683,110.032,-5.994,0.004,NaN,NaN
203.183,107.035,-5.995,-0.001,NaN,NaN
203.683,104.04,-5.987,0.015,NaN,NaN
